Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1760003496.91,      0.00,     60.00,    892.00,    918.00,    756.00,   1196.00,    783.00
1760003496.95,      0.00,     60.00,    922.00,    864.00,    712.00,    511.00,    600.00
1760003496.99,      0.00,     60.00,    922.00,    826.00,    692.00,    996.00,    782.00
1760003497.03,      0.00,     60.00,    931.00,    780.00,    760.00,    494.00,    786.00
1760003497.08,      0.00,     60.00,    945.00,    762.00,    726.00,    701.00,    784.00
1760003497.12,      0.00,     60.00,    924.00,    743.00,    709.00,   1238.00,    789.00
1760003497.16,    -30.00,     60.00,    931.00,    705.00,    696.00,    610.00,    787.00
1760003497.20,    -30.00,     60.00,    354.00,    553.00,    820.00,    807.00,    790.00
1760003497.24,    -30.00,     60.00,    687.00,    598.00,    748.00,    879.00,    794.00
1760003497.28,    -30.00,     60.00,    912.00,    565.00,    698.00,    568.00,    801.00
1760003497.33,      0.00,     60.00,    938.00,    533.00,    706.00,    608.00,    803.00
1760003497.37,      0.00,     60.00,    368.00,    497.00,    723.00,   1217.00,    804.00
1760003497.41,    -30.00,     60.00,    906.00,    485.00,    671.00,    763.00,    814.00
1760003497.45,    -30.00,     60.00,    928.00,    486.00,    665.00,   1182.00,    814.00
1760003497.50,    -30.00,     60.00,    490.00,   1210.00,    880.00,    984.00,    802.00
1760003497.54,    -30.00,     60.00,    488.00,    849.00,    982.00,   1096.00,    806.00
1760003497.59,      0.00,     60.00,    438.00,    857.00,   1971.00,   1140.00,    808.00
1760003497.64,      0.00,     60.00,    434.00,    597.00,   1827.00,   1014.00,    806.00
1760003497.68,      0.00,     60.00,    433.00,   1402.00,   1158.00,    595.00,    796.00
1760003497.73,      0.00,     60.00,    450.00,    744.00,   2000.00,    836.00,    798.00
1760003497.78,      0.00,     60.00,    495.00,   1325.00,   2000.00,    844.00,    796.00
1760003497.83,    -30.00,     60.00,    526.00,    879.00,   2000.00,    839.00,    792.00
1760003497.87,    -30.00,     60.00,    524.00,    940.00,    562.00,    886.00,    791.00
1760003497.92,    -30.00,     60.00,    925.00,    907.00,   1230.00,    877.00,    791.00
1760003497.98,      0.00,     60.00,    921.00,    685.00,   2000.00,   2000.00,    686.00
1760003498.02,      0.00,     60.00,    347.00,   1150.00,    791.00,    842.00,    791.00
1760003498.06,      0.00,     60.00,    860.00,    765.00,    613.00,    822.00,    553.00
1760003498.11,      0.00,     60.00,    929.00,    646.00,   1312.00,   1055.00,    779.00
1760003498.16,    -30.00,     60.00,    933.00,    680.00,   1074.00,    929.00,    793.00
1760003498.20,    -30.00,     60.00,    359.00,    659.00,    803.00,   1243.00,    781.00
1760003498.24,    -30.00,     60.00,    942.00,    629.00,    918.00,    830.00,    803.00
1760003498.29,      0.00,     60.00,    951.00,    608.00,   1253.00,    964.00,    791.00
1760003498.33,      0.00,     60.00,    948.00,    595.00,    730.00,    575.00,    790.00
1760003498.37,      0.00,     60.00,    584.00,    596.00,   1170.00,    956.00,    809.00
1760003498.42,      0.00,     60.00,    565.00,    607.00,   2000.00,    989.00,    813.00
1760003498.47,      0.00,     60.00,    556.00,   1557.00,   1256.00,    832.00,    827.00
1760003498.52,      0.00,     60.00,    543.00,    881.00,   1101.00,    942.00,    827.00
