Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1760003605.61,      0.00,     60.00,   1131.00,   1422.00,    735.00,   2000.00,    333.00
1760003605.66,      0.00,     60.00,    931.00,   1413.00,    682.00,   2000.00,    351.00
1760003605.70,      0.00,     60.00,    900.00,    724.00,    677.00,    674.00,    367.00
1760003605.75,      0.00,     60.00,    906.00,    484.00,   1431.00,    727.00,    385.00
1760003605.79,     -4.00,     60.00,    894.00,   1253.00,    688.00,    881.00,    406.00
1760003605.84,   -100.00,     60.00,    904.00,   1315.00,    552.00,   1716.00,    430.00
1760003605.89,   -100.00,     60.00,    916.00,    583.00,   1248.00,   1067.00,    452.00
1760003605.93,      0.00,     60.00,    893.00,   1278.00,    552.00,    615.00,    484.00
1760003605.99,      0.00,     60.00,   1094.00,   1260.00,   2000.00,   2000.00,    500.00
1760003606.03,      0.00,     60.00,   1060.00,   1236.00,    483.00,    949.00,    514.00
1760003606.07,      0.00,     60.00,    871.00,    506.00,   1149.00,    630.00,    526.00
1760003606.11,      0.00,     60.00,    711.00,    552.00,    770.00,    974.00,    536.00
1760003606.16,      0.00,     60.00,   1045.00,    836.00,    705.00,    432.00,    548.00
1760003606.20,      0.00,     60.00,   1048.00,    796.00,    564.00,   1208.00,    557.00
1760003606.24,      0.00,     60.00,   1036.00,    775.00,    682.00,   1097.00,    570.00
1760003606.29,      0.00,     60.00,   1159.00,    747.00,    648.00,   1212.00,    589.00
1760003606.33,      0.00,     60.00,   1122.00,    704.00,    613.00,   1101.00,    597.00
1760003606.37,      0.00,     60.00,   1066.00,    672.00,    665.00,    701.00,    610.00
1760003606.42,      0.00,     60.00,   1214.00,    645.00,    602.00,    801.00,    623.00
1760003606.46,      0.00,     60.00,   1072.00,    619.00,    599.00,    780.00,    562.00
1760003606.50,      0.00,     60.00,   1031.00,    593.00,    587.00,   1007.00,    672.00
1760003606.54,      0.00,     60.00,   1057.00,    586.00,    567.00,    978.00,    662.00
1760003606.58,      0.00,     60.00,    507.00,    577.00,    511.00,    963.00,    678.00
1760003606.62,      0.00,     60.00,    554.00,    566.00,    500.00,   1036.00,    690.00
1760003606.66,      0.00,     60.00,    554.00,    822.00,   1191.00,   1045.00,    700.00
1760003606.71,      0.00,     60.00,    543.00,    860.00,   1164.00,    945.00,    717.00
1760003606.75,      0.00,     60.00,    556.00,   1010.00,   1099.00,   1142.00,    731.00
1760003606.80,      0.00,     60.00,    526.00,    888.00,   1030.00,    967.00,    741.00
1760003606.84,      0.00,     60.00,    529.00,    982.00,    975.00,   1121.00,    759.00
1760003606.89,      0.00,     60.00,    539.00,    967.00,    787.00,   1010.00,    775.00
1760003606.93,      0.00,     60.00,    562.00,    951.00,   1102.00,    909.00,    794.00
1760003606.98,      0.00,     60.00,    597.00,    781.00,   1341.00,   2000.00,    492.00
1760003607.04,      0.00,     60.00,    589.00,    910.00,   1894.00,   2000.00,    489.00
1760003607.08,      0.00,     60.00,    898.00,    560.00,    691.00,    484.00,    655.00
1760003607.12,    -13.00,     60.00,    874.00,    590.00,    652.00,    574.00,    613.00
1760003607.16,   -100.00,     60.00,    863.00,    851.00,    598.00,    683.00,    900.00
1760003607.20,   -100.00,     60.00,    849.00,    567.00,    553.00,    535.00,    854.00
1760003607.24,   -100.00,     60.00,    830.00,    528.00,    524.00,    964.00,   1348.00
1760003607.30,      0.00,     60.00,    812.00,    480.00,   1930.00,    935.00,   1349.00
1760003607.34,      0.00,     60.00,    801.00,    414.00,   1292.00,    968.00,   1297.00
1760003607.39,      0.00,     60.00,    776.00,    391.00,   1496.00,    498.00,    835.00
1760003607.43,      0.00,     60.00,    765.00,    356.00,   2000.00,    532.00,   1005.00
1760003607.48,      0.00,     60.00,    762.00,    754.00,   1121.00,    960.00,   1054.00
1760003607.53,      0.00,     60.00,    389.00,   1214.00,    832.00,   1057.00,   1072.00
1760003607.57,      0.00,     60.00,    763.00,    683.00,   1055.00,    708.00,   1076.00
1760003607.62,      0.00,     60.00,    324.00,   1001.00,   1142.00,    985.00,   1096.00
1760003607.67,      0.00,     60.00,    319.00,    921.00,   1086.00,   1407.00,   1114.00
1760003607.72,      0.00,     60.00,    302.00,   1438.00,   1100.00,   2000.00,   1143.00
1760003607.76,      0.00,     60.00,    308.00,   1076.00,   1034.00,    513.00,   1171.00
1760003607.81,      0.00,     60.00,    300.00,    775.00,    699.00,   2000.00,   1202.00
1760003607.86,      0.00,     60.00,    305.00,   1493.00,    939.00,   1000.00,   1227.00
1760003607.91,      0.00,     60.00,    311.00,   1060.00,    882.00,    486.00,   1255.00
1760003607.95,    -49.00,     60.00,    303.00,    861.00,    849.00,   1078.00,   1282.00
1760003608.00,   -100.00,     60.00,    308.00,    790.00,    785.00,    923.00,   1307.00
1760003608.05,   -100.00,     60.00,    313.00,    737.00,    740.00,   2000.00,   1335.00
1760003608.09,    -19.00,     60.00,    305.00,    694.00,   1143.00,    963.00,    715.00
1760003608.13,      0.00,     60.00,    308.00,    642.00,   1184.00,    541.00,   1378.00
1760003608.17,      0.00,     60.00,    319.00,    583.00,   1139.00,    626.00,    559.00
1760003608.22,      0.00,     60.00,    332.00,    552.00,   1093.00,    834.00,   1396.00
1760003608.26,    -55.00,     60.00,    350.00,    531.00,   1047.00,    501.00,   1009.00
1760003608.30,   -100.00,     60.00,    350.00,    490.00,   1004.00,    677.00,   1413.00
1760003608.34,   -100.00,     60.00,    377.00,    478.00,   1127.00,   1007.00,   1425.00
1760003608.39,   -100.00,     60.00,    375.00,    442.00,    903.00,   1048.00,   1436.00
