Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1760003822.01,      0.00,     60.00,    867.00,    895.00,    856.00,    674.00,    625.00
1760003822.05,      0.00,     60.00,   1030.00,    859.00,    825.00,    422.00,    627.00
1760003822.10,      0.00,     60.00,   1037.00,    826.00,    835.00,    508.00,    624.00
1760003822.14,      0.00,     60.00,   1091.00,    680.00,    941.00,    565.00,    626.00
1760003822.18,      0.00,     60.00,   1084.00,    552.00,   1039.00,    788.00,    619.00
1760003822.22,      0.00,     60.00,   1084.00,    543.00,    492.00,    757.00,    620.00
1760003822.28,      0.00,     60.00,   1089.00,   1935.00,   1646.00,    711.00,    621.00
1760003822.34,      0.00,     60.00,   1066.00,   1847.00,   1345.00,   2000.00,    618.00
1760003822.38,      0.00,     60.00,   1028.00,    595.00,    818.00,    609.00,    614.00
1760003822.43,      0.00,     60.00,    854.00,    695.00,    669.00,   2000.00,    613.00
1760003822.47,      0.00,     60.00,   1053.00,    577.00,    717.00,   1071.00,    611.00
1760003822.52,      0.00,     60.00,   1098.00,   1062.00,   2000.00,    557.00,    610.00
1760003822.57,      0.00,     60.00,    606.00,   1369.00,   1192.00,    986.00,    610.00
1760003822.62,      0.00,     60.00,    597.00,   1405.00,   1050.00,    935.00,    610.00
1760003822.66,      0.00,     60.00,    591.00,   1185.00,    827.00,    885.00,    614.00
1760003822.70,      0.00,     60.00,    625.00,    820.00,    925.00,    850.00,    614.00
1760003822.75,      0.00,     60.00,    628.00,    814.00,   1662.00,    819.00,    631.00
1760003822.79,      0.00,     60.00,    633.00,    354.00,    696.00,    697.00,    628.00
1760003822.84,      0.00,     60.00,    648.00,   1113.00,   2000.00,    781.00,    621.00
1760003822.89,      0.00,     60.00,    706.00,   1401.00,   2000.00,    663.00,    621.00
1760003822.93,      0.00,     60.00,    866.00,    570.00,   2000.00,    493.00,    619.00
1760003822.98,      0.00,     60.00,   1039.00,    974.00,   1529.00,    662.00,    615.00
1760003823.03,      0.00,     60.00,   1036.00,    922.00,   1958.00,    684.00,    617.00
1760003823.08,      0.00,     60.00,   1040.00,    877.00,   2000.00,    444.00,    616.00
1760003823.13,      0.00,     60.00,   1095.00,    836.00,   1435.00,    839.00,    621.00
1760003823.17,      0.00,     60.00,   1094.00,    802.00,    997.00,    985.00,    650.00
1760003823.22,      0.00,     60.00,   1024.00,    731.00,   1188.00,    583.00,   2000.00
1760003823.27,    -17.00,     60.00,    970.00,    731.00,    982.00,   1096.00,    670.00
1760003823.32,    -61.00,     60.00,    789.00,    738.00,   1670.00,   1338.00,    692.00
1760003823.37,    -65.00,     60.00,   1085.00,    694.00,   1244.00,    867.00,    718.00
1760003823.42,    -60.00,     60.00,   1077.00,    657.00,   2000.00,    473.00,    735.00
1760003823.47,      0.00,     60.00,    687.00,    695.00,   2000.00,   2000.00,    747.00
1760003823.53,      0.00,     60.00,    626.00,   2000.00,   1526.00,    717.00,    764.00
1760003823.57,      0.00,     60.00,    623.00,   1192.00,   1032.00,    841.00,    777.00
1760003823.62,      0.00,     60.00,    626.00,   1327.00,    998.00,    808.00,    798.00
1760003823.67,    -78.00,     60.00,    631.00,    772.00,   1567.00,    829.00,    813.00
1760003823.72,   -100.00,     60.00,    648.00,   1236.00,   1671.00,    814.00,    556.00
1760003823.77,    -54.00,     60.00,    666.00,   1184.00,   1612.00,    806.00,    848.00
1760003823.81,      0.00,     60.00,    675.00,    717.00,   1185.00,    792.00,    732.00
1760003823.86,      0.00,     60.00,    674.00,    705.00,   1116.00,   1030.00,    873.00
1760003823.90,      0.00,     60.00,    697.00,   1074.00,   1198.00,    763.00,    880.00
1760003823.95,   -100.00,     60.00,    714.00,    665.00,   1258.00,    508.00,    817.00
1760003824.00,   -100.00,     60.00,    737.00,   1024.00,   1030.00,   2000.00,    889.00
1760003824.04,   -100.00,     60.00,    772.00,    905.00,   1288.00,    660.00,    893.00
1760003824.09,   -100.00,     60.00,    698.00,    980.00,    652.00,   1017.00,    901.00
1760003824.14,      0.00,     60.00,    827.00,    660.00,   1197.00,   2000.00,    905.00
1760003824.19,      0.00,     60.00,    866.00,    946.00,    613.00,    929.00,    892.00
1760003824.23,      0.00,     60.00,    907.00,    775.00,    549.00,    595.00,    885.00
1760003824.27,    -30.00,     60.00,    933.00,    561.00,    509.00,    830.00,    875.00
1760003824.31,   -100.00,     60.00,    862.00,    971.00,    450.00,    897.00,    872.00
1760003824.36,   -100.00,     60.00,    927.00,    994.00,    429.00,   1056.00,    847.00
1760003824.41,   -100.00,     60.00,    931.00,    976.00,    563.00,   1687.00,    883.00
1760003824.45,    -74.00,     60.00,    937.00,    949.00,    998.00,    348.00,    824.00
1760003824.51,      0.00,     60.00,    950.00,    920.00,   2000.00,   2000.00,    795.00
1760003824.57,      0.00,     60.00,    957.00,    905.00,   2000.00,   2000.00,    790.00
1760003824.62,      0.00,     60.00,    844.00,    897.00,   1502.00,    768.00,    759.00
1760003824.66,      0.00,     60.00,    888.00,    637.00,   1187.00,    691.00,    727.00
1760003824.71,      0.00,     60.00,   1039.00,   1082.00,    697.00,    714.00,    717.00
1760003824.75,      0.00,     60.00,    854.00,   1044.00,    981.00,    733.00,    692.00
1760003824.80,      0.00,     60.00,    853.00,    627.00,   1238.00,   1193.00,    684.00
1760003824.84,      0.00,     60.00,    838.00,    945.00,    929.00,   1135.00,    675.00
1760003824.89,      0.00,     60.00,    831.00,    692.00,   1073.00,   1439.00,    555.00
1760003824.94,      0.00,     60.00,    818.00,    820.00,    677.00,   2000.00,    666.00
1760003824.99,      0.00,     60.00,    810.00,    819.00,   1257.00,   1366.00,    556.00
