Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761031001.83,     30.00,     30.00,   1265.00,   1475.00,    372.00,   2000.00,    118.00
1761031001.90,     30.00,     30.00,    536.00,    662.00,    812.00,    938.00,    133.00
1761031001.97,      0.00,     30.00,   1082.00,    690.00,    846.00,    776.00,    130.00
1761031002.05,     30.00,     30.00,   1162.00,   1410.00,    905.00,   2000.00,    133.00
1761031002.13,      0.00,     30.00,   1173.00,    963.00,    636.00,   2000.00,    136.00
1761031002.20,     30.00,     30.00,   1165.00,   1131.00,    186.00,   2000.00,    155.00
1761031002.27,      0.00,     30.00,   1160.00,   1377.00,    232.00,    436.00,    155.00
1761031002.35,      0.00,     30.00,   1208.00,   1193.00,    917.00,   2000.00,    146.00
1761031002.42,      0.00,     30.00,    904.00,    352.00,   1188.00,   2000.00,    146.00
1761031002.50,      0.00,     30.00,   1069.00,    444.00,   1630.00,   1386.00,    158.00
1761031002.57,      0.00,     30.00,   1060.00,    347.00,   1042.00,   1368.00,    161.00
1761031002.64,      0.00,     30.00,   1161.00,    409.00,   1040.00,   1070.00,    165.00
1761031002.71,      0.00,     30.00,   1081.00,    487.00,   1513.00,    935.00,    168.00
1761031002.78,      0.00,     30.00,   1076.00,    354.00,    999.00,    961.00,    168.00
1761031002.85,      0.00,     30.00,   1069.00,   1287.00,    444.00,    972.00,    171.00
1761031002.92,      0.00,     30.00,   1060.00,    372.00,   1524.00,    549.00,    187.00
1761031002.99,    -30.00,     30.00,    729.00,    297.00,   1396.00,    509.00,    191.00
1761031003.06,    -30.00,     30.00,   1021.00,   1136.00,   1059.00,    552.00,    181.00
1761031003.13,      0.00,     30.00,   1104.00,   1306.00,    490.00,    461.00,    257.00
1761031003.19,      0.00,     30.00,   1200.00,    962.00,    902.00,    422.00,    210.00
1761031003.26,    -30.00,     30.00,   1374.00,    359.00,   1177.00,    347.00,    181.00
1761031003.33,    -30.00,     30.00,    694.00,    372.00,   1300.00,    362.00,    181.00
1761031003.39,      0.00,     30.00,    956.00,    363.00,   1195.00,    351.00,    181.00
1761031003.46,      0.00,     30.00,    525.00,    381.00,   1129.00,    333.00,    216.00
1761031003.52,    -30.00,     30.00,   1064.00,    377.00,   1136.00,    330.00,    181.00
1761031003.59,    -30.00,     30.00,   1091.00,   1131.00,    957.00,    307.00,    219.00
1761031003.66,      0.00,     30.00,   1078.00,    438.00,   1334.00,    283.00,    185.00
1761031003.73,      0.00,     30.00,    442.00,    675.00,   2000.00,    761.00,    213.00
1761031003.80,    -30.00,     30.00,   1067.00,    434.00,   1268.00,    249.00,    181.00
1761031003.86,    -30.00,     30.00,    813.00,    370.00,   1286.00,    220.00,    188.00
1761031003.93,      0.00,     30.00,   1071.00,    458.00,   1035.00,    835.00,    168.00
1761031004.01,      0.00,     30.00,   1050.00,   1034.00,   1495.00,   2000.00,    178.00
1761031004.09,      0.00,     30.00,   1360.00,   1900.00,    151.00,   2000.00,    158.00
1761031004.16,    -30.00,     30.00,   1132.00,    347.00,   1147.00,    176.00,    155.00
1761031004.22,      0.00,     30.00,    523.00,    472.00,   1123.00,    198.00,    152.00
1761031004.28,      0.00,     30.00,    802.00,    365.00,    914.00,    186.00,    149.00
1761031004.35,      0.00,     30.00,   1059.00,    781.00,   1178.00,    211.00,    148.00
1761031004.42,      0.00,     30.00,   1074.00,    363.00,   1400.00,    154.00,    139.00
1761031004.49,      0.00,     30.00,    865.00,   2000.00,    963.00,    154.00,    130.00
1761031004.55,      0.00,     30.00,   1071.00,    354.00,   1130.00,    144.00,    121.00
1761031004.62,      0.00,     30.00,    863.00,    326.00,   2000.00,    148.00,    138.00
1761031004.69,      0.00,     30.00,    775.00,    592.00,    960.00,    151.00,    115.00
1761031004.75,     30.00,     30.00,   1066.00,    351.00,   1519.00,    144.00,    109.00
1761031004.83,     30.00,     30.00,   1028.00,   1105.00,    735.00,   2000.00,    103.00
1761031004.89,      0.00,     30.00,   1065.00,    638.00,    365.00,    154.00,    106.00
1761031004.97,     30.00,     30.00,   1039.00,    874.00,   1249.00,   2000.00,    107.00
1761031005.05,     30.00,     30.00,   1640.00,    791.00,   1007.00,   2000.00,     83.00
1761031005.13,     30.00,     30.00,   1223.00,    347.00,   1342.00,   2000.00,     82.00
1761031005.20,     30.00,     30.00,   1073.00,    386.00,   1139.00,   1009.00,     71.00
1761031005.27,      0.00,     30.00,   1102.00,    349.00,   1142.00,   1114.00,     77.00
1761031005.33,     30.00,     30.00,    427.00,    321.00,   1164.00,    917.00,     70.00
1761031005.40,     30.00,     30.00,    440.00,    361.00,   1145.00,    825.00,     77.00
1761031005.47,      0.00,     30.00,    910.00,    349.00,   1423.00,   1036.00,     71.00
1761031005.54,     30.00,     30.00,    744.00,   1175.00,    954.00,    909.00,     61.00
1761031005.61,      0.00,     30.00,    372.00,    398.00,   1702.00,   1005.00,     61.00
1761031005.67,      0.00,     30.00,    444.00,    377.00,   1016.00,    973.00,     62.00
1761031005.74,     30.00,     30.00,    994.00,    295.00,   1098.00,   1507.00,     62.00
1761031005.81,      0.00,     30.00,   1260.00,    963.00,    202.00,    923.00,     62.00
1761031005.89,      0.00,     30.00,   1199.00,   1102.00,    957.00,   2000.00,     62.00
1761031005.97,     30.00,     30.00,   1069.00,    738.00,    802.00,   1043.00,     71.00
1761031006.08,      0.00,     30.00,   1652.00,   2000.00,    830.00,   2000.00,     71.00
1761031006.17,     30.00,     30.00,    505.00,    430.00,    857.00,   2000.00,     77.00
1761031006.26,      0.00,     30.00,   1153.00,   2000.00,    690.00,    841.00,    100.00
1761031006.34,     30.00,     30.00,   1148.00,    728.00,    838.00,    941.00,     85.00
1761031006.43,      0.00,     30.00,   1038.00,    547.00,    289.00,   2954.00,     88.00
1761031006.51,     30.00,     30.00,    481.00,   1342.00,    300.00,    714.00,     92.00
1761031006.57,     30.00,     30.00,    462.00,    667.00,    816.00,   1254.00,     95.00
1761031006.65,      0.00,     30.00,   1242.00,   1593.00,    624.00,   1412.00,    103.00
1761031006.72,     30.00,     30.00,    440.00,    704.00,    747.00,    620.00,    104.00
1761031006.79,     30.00,     30.00,    505.00,    393.00,   1046.00,   1382.00,    112.00
1761031006.86,      0.00,     30.00,   1135.00,    535.00,    879.00,    735.00,    112.00
1761031006.94,     30.00,     30.00,   1188.00,   1028.00,   2000.00,   2000.00,    127.00
1761031007.01,     30.00,     30.00,   1330.00,    966.00,    199.00,    382.00,    146.00
1761031007.07,      0.00,     30.00,    728.00,    416.00,    964.00,    375.00,    133.00
1761031007.14,      0.00,     30.00,   1198.00,   1283.00,    376.00,    350.00,    142.00
1761031007.21,     30.00,     30.00,   1084.00,    347.00,   1025.00,    340.00,    149.00
1761031007.27,      0.00,     30.00,    734.00,    564.00,    757.00,    299.00,    155.00
1761031007.34,      0.00,     30.00,   1132.00,   1202.00,   1064.00,    283.00,    162.00
1761031007.41,      0.00,     30.00,   1087.00,   1319.00,    489.00,    289.00,    168.00
1761031007.47,      0.00,     30.00,   1067.00,    363.00,    898.00,   1145.00,    171.00
1761031007.55,      0.00,     30.00,   1053.00,   1273.00,   2000.00,    692.00,    146.00
1761031007.62,    -30.00,     30.00,    863.00,    402.00,   1321.00,    678.00,    233.00
1761031007.68,    -30.00,     30.00,    565.00,    523.00,    720.00,    591.00,    228.00
1761031007.75,    -30.00,     30.00,    704.00,    487.00,    823.00,    674.00,    216.00
1761031007.83,      0.00,     30.00,    892.00,    414.00,    907.00,    988.00,   2000.00
1761031007.90,    -30.00,     30.00,    430.00,    402.00,   1099.00,   1049.00,    236.00
1761031007.97,    -30.00,     30.00,    428.00,    634.00,   1141.00,   1334.00,    274.00
1761031008.04,      0.00,     30.00,    904.00,   1142.00,    353.00,    936.00,   2000.00
1761031008.12,    -30.00,     30.00,   1198.00,   1081.00,   1051.00,    896.00,    610.00
1761031008.19,    -30.00,     30.00,    373.00,    398.00,    946.00,   1124.00,    355.00
1761031008.26,    -30.00,     30.00,   1063.00,    287.00,   1041.00,   1051.00,    726.00
1761031008.34,      0.00,     30.00,   1064.00,    363.00,   1333.00,    889.00,   2000.00
1761031008.41,    -30.00,     30.00,   1101.00,   1388.00,    223.00,    847.00,    353.00
1761031008.48,    -30.00,     30.00,   1085.00,    909.00,    365.00,    704.00,    360.00
1761031008.55,      0.00,     30.00,    862.00,    482.00,   1065.00,   1152.00,    372.00
1761031008.62,      0.00,     30.00,   1017.00,    899.00,    196.00,    811.00,    390.00
1761031008.69,    -27.00,     30.00,    959.00,    305.00,   1065.00,    775.00,    399.00
1761031008.76,   -100.00,     30.00,   1040.00,   2000.00,    325.00,    767.00,    436.00
1761031008.84,    -82.00,     30.00,   1050.00,   1989.00,   1348.00,    991.00,    476.00
1761031008.92,    -95.00,     30.00,   1046.00,    486.00,    874.00,   1436.00,    474.00
1761031008.98,   -100.00,     30.00,   1044.00,    393.00,    939.00,    484.00,    474.00
1761031009.06,    -79.00,     30.00,    737.00,   1533.00,   1370.00,    497.00,    450.00
1761031009.13,      0.00,     30.00,   1079.00,    491.00,    795.00,    467.00,    159.00
1761031009.19,      0.00,     30.00,   1090.00,    446.00,    800.00,    551.00,    468.00
1761031009.26,      0.00,     30.00,   1078.00,    351.00,    553.00,    577.00,    470.00
1761031009.33,      0.00,     30.00,   1042.00,   1506.00,    365.00,    558.00,    472.00
1761031009.39,      0.00,     30.00,   1086.00,    361.00,    551.00,    549.00,    438.00
1761031009.47,      0.00,     30.00,   1048.00,   1481.00,    575.00,    588.00,    446.00
1761031009.53,   -100.00,     30.00,   1048.00,    351.00,    702.00,    450.00,    348.00
1761031009.59,   -100.00,     30.00,    577.00,    310.00,    573.00,    550.00,    236.00
1761031009.66,   -100.00,     30.00,   1083.00,    893.00,    861.00,    518.00,    363.00
1761031009.73,   -100.00,     30.00,    993.00,    439.00,   1011.00,    550.00,    330.00
1761031009.81,    -88.00,     30.00,   1232.00,   1413.00,    894.00,   2000.00,    432.00
1761031009.88,   -100.00,     30.00,   1168.00,    499.00,    554.00,    491.00,    423.00
1761031009.96,      0.00,    100.00,   1141.00,    612.00,   1543.00,    445.00,    436.00
1761031010.03,      0.00,    100.00,   1160.00,   1355.00,    519.00,    487.00,    424.00
1761031010.09,   -100.00,    100.00,   1190.00,    379.00,    482.00,    416.00,    434.00
1761031010.16,   -100.00,    100.00,    922.00,    552.00,    553.00,    417.00,    411.00
1761031010.23,   -100.00,    100.00,   1196.00,    372.00,   2000.00,    367.00,    335.00
1761031010.30,      0.00,    100.00,   1098.00,    295.00,   1130.00,    948.00,    351.00
1761031010.37,    -93.00,    100.00,   1115.00,    361.00,   1005.00,   1026.00,    358.00
1761031010.44,    -97.00,    100.00,    899.00,    318.00,   1305.00,   1060.00,    298.00
1761031010.51,      0.00,    100.00,    354.00,    413.00,    278.00,   1041.00,    184.00
1761031010.58,      0.00,    100.00,    903.00,    358.00,   1148.00,   1065.00,    263.00
1761031010.64,      0.00,    100.00,   1195.00,    637.00,    783.00,    281.00,    216.00
1761031010.71,    100.00,    100.00,   1162.00,    600.00,    666.00,    255.00,    245.00
1761031010.78,    100.00,     30.00,   1093.00,    524.00,   1706.00,    211.00,    207.00
1761031010.85,    100.00,     30.00,   1127.00,   2000.00,    551.00,    166.00,    168.00
1761031010.91,    100.00,     30.00,   1087.00,    376.00,   1109.00,    151.00,    136.00
1761031010.98,    100.00,     30.00,   1095.00,    382.00,   1191.00,    147.00,    127.00
1761031011.06,      0.00,     30.00,    670.00,    729.00,   1141.00,   2000.00,    124.00
1761031011.13,      0.00,     30.00,    897.00,    375.00,   1120.00,   1251.00,    146.00
1761031011.20,      0.00,     30.00,    935.00,    552.00,    982.00,   1020.00,    191.00
1761031011.26,      0.00,     30.00,    898.00,    363.00,    588.00,    748.00,    260.00
1761031011.33,   -100.00,     30.00,    946.00,    416.00,   1282.00,    881.00,    207.00
1761031011.40,   -100.00,     30.00,    881.00,    424.00,   1176.00,   1111.00,    350.00
1761031011.47,   -100.00,     30.00,    554.00,    816.00,    947.00,    861.00,    353.00
1761031011.54,    -87.00,     30.00,    499.00,    448.00,   1244.00,    699.00,    381.00
1761031011.60,      0.00,     30.00,    440.00,    226.00,    339.00,   1119.00,    234.00
1761031011.66,      0.00,     30.00,    466.00,    212.00,    480.00,   1064.00,    184.00
1761031011.74,      0.00,     30.00,   1091.00,    630.00,    573.00,   1522.00,    387.00
1761031011.80,      0.00,     30.00,    431.00,    281.00,    367.00,    553.00,    369.00
1761031011.86,      0.00,     30.00,   1129.00,    751.00,    551.00,    514.00,    367.00
1761031011.93,   -100.00,     30.00,    886.00,    499.00,    374.00,    484.00,    362.00
1761031012.00,    -27.00,     30.00,   1143.00,   1778.00,    698.00,    448.00,    355.00
1761031012.06,      0.00,     30.00,    894.00,    606.00,    433.00,    383.00,    328.00
1761031012.13,      0.00,     30.00,   1059.00,    440.00,    853.00,    357.00,    365.00
1761031012.20,      0.00,     30.00,   1178.00,    346.00,    919.00,    366.00,    343.00
