Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761027570.47,      0.00,    100.00,   1056.00,    415.00,   1316.00,    671.00,    480.00
1761027570.54,      0.00,    100.00,    996.00,    381.00,    607.00,    780.00,    507.00
1761027570.62,   -100.00,    100.00,    452.00,    923.00,   1354.00,    496.00,    554.00
1761027570.71,    -81.00,     60.00,    908.00,     12.00,    604.00,   2000.00,    580.00
1761027570.77,      0.00,     60.00,    870.00,     79.00,    360.00,    995.00,    446.00
1761027570.85,      0.00,     60.00,    856.00,    830.00,    940.00,    161.00,    613.00
1761027570.94,      0.00,     60.00,    853.00,    668.00,   2000.00,   2000.00,    606.00
1761027571.02,      0.00,    100.00,    873.00,    790.00,   1052.00,    193.00,    590.00
1761027571.09,      0.00,    100.00,   1008.00,    420.00,   1250.00,    448.00,    343.00
1761027571.16,      0.00,    100.00,   1101.00,   1743.00,    431.00,    626.00,    573.00
1761027571.24,      0.00,    100.00,    909.00,    467.00,   1127.00,    625.00,    566.00
1761027571.32,   -100.00,     60.00,    919.00,    411.00,    608.00,    332.00,    566.00
1761027571.39,   -100.00,     60.00,    922.00,    570.00,   1143.00,    682.00,    562.00
1761027571.46,    -92.00,     60.00,    926.00,    780.00,    584.00,    342.00,    570.00
1761027571.53,      0.00,     60.00,    923.00,   1026.00,    348.00,    550.00,    569.00
1761027571.59,      0.00,     60.00,    937.00,    706.00,    489.00,    341.00,    335.00
1761027571.67,      0.00,    100.00,    965.00,    432.00,   1331.00,    167.00,    469.00
1761027571.75,   -100.00,    100.00,   1032.00,    578.00,   1382.00,    827.00,    553.00
1761027571.82,   -100.00,    100.00,   1122.00,    388.00,    469.00,    368.00,    511.00
1761027571.90,      0.00,    100.00,   1177.00,    508.00,    773.00,    643.00,    556.00
1761027571.96,      0.00,    100.00,   1092.00,    374.00,    824.00,    437.00,    400.00
1761027572.04,      0.00,    100.00,   1281.00,    339.00,    837.00,    629.00,    477.00
1761027572.12,   -100.00,    100.00,   1804.00,    355.00,   1265.00,    412.00,    283.00
1761027572.19,   -100.00,     60.00,   1079.00,    332.00,     76.00,    428.00,    328.00
1761027572.26,   -100.00,     60.00,   1104.00,    358.00,    561.00,    835.00,    706.00
1761027572.33,      0.00,     60.00,    989.00,    525.00,   1113.00,    422.00,    353.00
1761027572.39,      0.00,     60.00,   1203.00,    363.00,    489.00,    355.00,    367.00
1761027572.48,      0.00,     60.00,    744.00,    734.00,   1284.00,   1758.00,    497.00
1761027572.56,    -47.00,     60.00,    707.00,    699.00,   1098.00,    752.00,    739.00
1761027572.63,   -100.00,     60.00,    699.00,    758.00,   1184.00,    436.00,    365.00
1761027572.70,      0.00,     60.00,    699.00,    728.00,   1346.00,    969.00,    701.00
1761027572.78,      0.00,     60.00,    707.00,    759.00,    868.00,    734.00,    672.00
1761027572.86,      0.00,     60.00,    721.00,    706.00,   1491.00,    683.00,    505.00
1761027572.93,      0.00,     60.00,    908.00,    561.00,    808.00,    658.00,    630.00
1761027573.00,      0.00,     60.00,    787.00,    347.00,    926.00,    630.00,    610.00
1761027573.08,    -30.00,     60.00,    849.00,    399.00,    854.00,    620.00,    580.00
1761027573.14,      0.00,     60.00,    548.00,    361.00,    801.00,    605.00,    360.00
1761027573.22,      0.00,     60.00,    850.00,   1369.00,   1015.00,    566.00,    546.00
1761027573.29,      0.00,     60.00,    987.00,    438.00,    997.00,    532.00,    500.00
