Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761026606.10,   -100.00,     60.00,    549.00,    743.00,   1186.00,   1017.00,   1175.00
1761026606.19,   -100.00,     60.00,    581.00,    701.00,   2000.00,   2000.00,   1193.00
1761026606.26,      0.00,     60.00,    634.00,    652.00,    976.00,    429.00,    335.00
1761026606.33,      0.00,     60.00,    635.00,    621.00,    877.00,   1031.00,   1227.00
1761026606.39,      0.00,     60.00,    602.00,    624.00,    824.00,    396.00,    379.00
1761026606.47,   -100.00,     60.00,    598.00,    648.00,   1449.00,    551.00,    776.00
1761026606.55,   -100.00,     60.00,    611.00,    650.00,   1703.00,   1046.00,   1167.00
1761026606.63,      0.00,     60.00,    614.00,    600.00,   1261.00,   1346.00,   2000.00
1761026606.70,      0.00,     60.00,    616.00,     49.00,   1133.00,    907.00,    349.00
1761026606.77,    -47.00,     60.00,    644.00,    506.00,   1007.00,    325.00,   1151.00
1761026606.83,   -100.00,     60.00,    501.00,    488.00,    922.00,    614.00,    353.00
1761026606.90,   -100.00,     60.00,    475.00,    223.00,    363.00,   1427.00,    976.00
1761026606.97,      0.00,     60.00,    457.00,    244.00,   2000.00,    466.00,    325.00
1761026607.03,      0.00,     60.00,    425.00,    276.00,    729.00,    637.00,    237.00
1761026607.10,      0.00,     60.00,    415.00,    258.00,   1720.00,    385.00,   1086.00
1761026607.17,      0.00,     60.00,    419.00,    553.00,    789.00,    669.00,    569.00
1761026607.24,      0.00,     60.00,    443.00,    315.00,    686.00,   1038.00,    811.00
1761026607.31,      0.00,     60.00,    457.00,    272.00,    656.00,    789.00,    360.00
1761026607.38,    100.00,     60.00,    484.00,    557.00,    573.00,    980.00,    963.00
1761026607.44,    100.00,     60.00,    500.00,    476.00,    551.00,    501.00,    335.00
1761026607.51,      0.00,     60.00,    531.00,    458.00,    414.00,    809.00,    925.00
1761026607.58,      0.00,     60.00,    543.00,    553.00,   1706.00,    962.00,    907.00
1761026607.66,      0.00,     60.00,    545.00,    650.00,   1295.00,    995.00,    923.00
1761026607.72,      0.00,     60.00,    542.00,    553.00,   1574.00,    286.00,    314.00
1761026607.79,      0.00,    100.00,    536.00,    170.00,    349.00,   1326.00,    242.00
1761026607.86,    -35.00,    100.00,    519.00,    547.00,   1765.00,    995.00,    969.00
1761026607.94,   -100.00,    100.00,    509.00,    526.00,   1375.00,   1034.00,    984.00
1761026608.00,      0.00,    100.00,    500.00,    552.00,    527.00,    614.00,    325.00
1761026608.07,      0.00,    100.00,    490.00,    351.00,    347.00,   2000.00,    407.00
1761026608.15,      0.00,    100.00,    483.00,    513.00,   1782.00,   1025.00,   1011.00
1761026608.22,      0.00,    100.00,    483.00,    196.00,   1909.00,    987.00,   1020.00
1761026608.30,      0.00,    100.00,    485.00,   2000.00,   1997.00,    595.00,    365.00
1761026608.37,      0.00,    100.00,    495.00,    846.00,   1063.00,   1040.00,    997.00
1761026608.45,      0.00,    100.00,    505.00,    821.00,   1220.00,   1026.00,    987.00
1761026608.52,   -100.00,     60.00,    516.00,    700.00,   1471.00,    824.00,    349.00
1761026608.59,   -100.00,     60.00,    529.00,    615.00,    500.00,    738.00,    967.00
