Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761030129.63,      0.00,     60.00,   1269.00,    331.00,   1608.00,    201.00,    125.00
1761030129.75,      0.00,     60.00,   1582.00,   1677.00,   1661.00,   2000.00,    221.00
1761030129.87,    -68.00,     60.00,   1218.00,   1864.00,    919.00,    907.00,   2000.00
1761030129.98,   -100.00,     60.00,   1194.00,   1110.00,   1279.00,    748.00,    251.00
1761030130.08,   -100.00,     60.00,   1125.00,   1744.00,    217.00,    696.00,    324.00
1761030130.17,    -25.00,     60.00,   1158.00,    762.00,    626.00,    610.00,    328.00
1761030130.28,      0.00,     60.00,   1125.00,   1814.00,    484.00,   1963.00,    314.00
1761030130.38,      0.00,     60.00,   1011.00,    321.00,    725.00,    348.00,    301.00
1761030130.49,      0.00,     60.00,    948.00,    363.00,   2000.00,    288.00,    374.00
1761030130.59,      0.00,     60.00,   1089.00,   1346.00,   1022.00,    272.00,    244.00
1761030130.70,      0.00,     60.00,    643.00,    740.00,   3608.00,    689.00,    260.00
1761030130.81,    -21.00,     60.00,   1401.00,    692.00,   1175.00,   2000.00,    194.00
1761030130.92,   -100.00,     60.00,   1453.00,    620.00,   2000.00,    741.00,    395.00
1761030131.02,      0.00,     60.00,   1227.00,    847.00,    346.00,    920.00,   2000.00
1761030131.13,      0.00,     60.00,   1203.00,   1170.00,    649.00,   2000.00,    327.00
1761030131.22,      0.00,     60.00,    420.00,    485.00,    588.00,   1009.00,    357.00
1761030131.33,      0.00,     60.00,   1131.00,   1109.00,    487.00,   2000.00,    374.00
1761030131.44,      0.00,     60.00,   2000.00,    436.00,   1170.00,   1435.00,    426.00
1761030131.53,   -100.00,     60.00,   1060.00,    307.00,    699.00,    684.00,    463.00
1761030131.64,   -100.00,     60.00,   1016.00,    613.00,   1090.00,   1000.00,    498.00
1761030131.74,      0.00,     60.00,    971.00,    409.00,    554.00,   1350.00,    541.00
1761030131.85,      0.00,     60.00,    934.00,    466.00,   1193.00,   1299.00,    556.00
1761030131.95,      0.00,     60.00,    874.00,    393.00,   2000.00,   2000.00,    557.00
1761030132.05,      0.00,     60.00,    915.00,    476.00,    864.00,    560.00,    280.00
1761030132.15,      0.00,     60.00,    914.00,    351.00,   1899.00,    610.00,    557.00
1761030132.25,      0.00,     60.00,    915.00,    684.00,   1349.00,    610.00,    589.00
1761030132.35,      0.00,     60.00,    915.00,    273.00,   1043.00,    914.00,    562.00
1761030132.45,      0.00,     60.00,    911.00,    432.00,   1032.00,    570.00,    565.00
1761030132.54,      0.00,     60.00,    916.00,    365.00,    576.00,    621.00,    482.00
1761030132.64,      0.00,     60.00,    913.00,    299.00,   1569.00,    646.00,    570.00
1761030132.74,   -100.00,     60.00,    916.00,    472.00,   1054.00,    716.00,    272.00
1761030132.84,   -100.00,     60.00,    915.00,    464.00,   1525.00,    629.00,    310.00
1761030132.94,      0.00,     60.00,    909.00,    575.00,    500.00,    595.00,    578.00
1761030133.04,      0.00,     60.00,    922.00,    370.00,   1339.00,    556.00,    569.00
1761030133.13,      0.00,     60.00,    957.00,    486.00,    756.00,    555.00,    549.00
1761030133.23,    -64.00,     60.00,    999.00,    653.00,    552.00,    504.00,    554.00
1761030133.33,   -100.00,     60.00,   1043.00,    444.00,    627.00,   1356.00,    330.00
1761030133.43,      0.00,     60.00,   1079.00,    828.00,    677.00,    636.00,    330.00
1761030133.53,      0.00,     60.00,    856.00,    352.00,    626.00,   1090.00,    452.00
1761030133.62,      0.00,     60.00,    851.00,    356.00,    605.00,    867.00,    402.00
1761030133.72,      0.00,     60.00,   1364.00,    813.00,    754.00,   1168.00,    442.00
1761030133.82,      0.00,     60.00,   1353.00,    689.00,    705.00,    903.00,    450.00
1761030133.92,    -70.00,     60.00,   1050.00,    323.00,    969.00,   1254.00,    390.00
1761030134.02,   -100.00,     60.00,   1316.00,   1117.00,    545.00,    558.00,    312.00
1761030134.12,   -100.00,     60.00,   1305.00,    728.00,    626.00,    959.00,    470.00
1761030134.22,      0.00,     60.00,   1221.00,   1166.00,   1076.00,    937.00,    413.00
1761030134.32,      0.00,     60.00,   1073.00,    820.00,    575.00,   1271.00,    395.00
1761030134.43,      0.00,     60.00,   1066.00,    716.00,    734.00,    461.00,    408.00
1761030134.53,    -63.00,     60.00,    867.00,    844.00,    884.00,    458.00,    234.00
1761030134.63,      0.00,     60.00,   1137.00,    466.00,   2000.00,    419.00,    426.00
1761030134.73,      0.00,     60.00,   1130.00,    877.00,    666.00,    422.00,    228.00
1761030134.83,      0.00,     60.00,   1126.00,    657.00,   1530.00,    392.00,    395.00
1761030134.93,      0.00,     60.00,   1130.00,    287.00,   1340.00,    361.00,    367.00
1761030135.03,      0.00,     60.00,   1135.00,    794.00,    916.00,    331.00,    291.00
1761030135.13,      0.00,     60.00,   1057.00,    514.00,   1953.00,    298.00,    318.00
1761030135.22,      0.00,     60.00,   1152.00,    573.00,    905.00,    293.00,    278.00
1761030135.32,    -30.00,     60.00,   1163.00,    734.00,    294.00,   1147.00,    296.00
1761030135.43,      0.00,     60.00,   1176.00,    786.00,   1041.00,   1188.00,    219.00
1761030135.52,      0.00,     60.00,   1163.00,    372.00,    229.00,    580.00,    178.00
1761030135.61,      0.00,     60.00,   1072.00,    556.00,    743.00,   1107.00,    213.00
1761030135.71,      0.00,     60.00,   1126.00,    318.00,   1930.00,    879.00,    201.00
1761030135.82,      0.00,     60.00,   1172.00,   1695.00,    755.00,   2000.00,    239.00
1761030135.93,      0.00,     60.00,    934.00,    390.00,   1036.00,   1150.00,   1719.00
1761030136.03,     30.00,     60.00,   1199.00,    399.00,    780.00,    505.00,    233.00
1761030136.13,      0.00,     60.00,    885.00,    344.00,   1137.00,    602.00,    171.00
1761030136.24,      0.00,     60.00,   1295.00,   1303.00,   1005.00,   2000.00,    132.00
1761030136.34,      0.00,     60.00,   1318.00,    736.00,    925.00,    346.00,    121.00
1761030136.44,      0.00,     60.00,   1080.00,   2000.00,    844.00,   1274.00,    102.00
1761030136.54,     30.00,     60.00,    985.00,    468.00,    710.00,    604.00,    100.00
1761030136.63,     30.00,     60.00,   1069.00,   1294.00,    221.00,    591.00,     71.00
1761030136.72,      0.00,     60.00,   1177.00,    344.00,    527.00,    147.00,     65.00
1761030136.82,    100.00,     60.00,    415.00,    850.00,    462.00,    556.00,     38.00
1761030136.92,    100.00,     60.00,   1078.00,    347.00,   1063.00,    995.00,     53.00
1761030137.03,      0.00,     60.00,    939.00,   1678.00,    705.00,   2000.00,     44.00
1761030137.13,      0.00,     60.00,   1337.00,    497.00,   1185.00,    177.00,     62.00
1761030137.22,    -91.00,     60.00,    967.00,    722.00,    564.00,   1104.00,    266.00
1761030137.33,   -100.00,     60.00,   1164.00,    400.00,    905.00,    991.00,    162.00
1761030137.42,   -100.00,     60.00,   1035.00,    349.00,    779.00,    556.00,    194.00
1761030137.51,      0.00,     60.00,    876.00,    358.00,    681.00,    847.00,    210.00
1761030137.61,      0.00,     60.00,   1093.00,    767.00,    413.00,    667.00,    219.00
1761030137.70,      0.00,     60.00,   1218.00,    362.00,    670.00,    234.00,    191.00
1761030137.79,     88.00,     60.00,   1013.00,    370.00,    575.00,    199.00,    177.00
1761030137.88,    100.00,     60.00,    830.00,    405.00,    491.00,    170.00,    155.00
1761030137.96,      0.00,     60.00,    803.00,    386.00,    416.00,    151.00,    119.00
1761030138.05,      0.00,     60.00,   1094.00,    349.00,    363.00,    211.00,    127.00
1761030138.14,      0.00,     60.00,   1282.00,    383.00,    502.00,    283.00,    149.00
1761030138.24,      0.00,     60.00,   1168.00,    425.00,    939.00,    221.00,    155.00
1761030138.33,    -30.00,     60.00,    235.00,    284.00,    850.00,    764.00,    158.00
1761030138.43,    -30.00,     60.00,    211.00,    771.00,    764.00,    692.00,    149.00
1761030138.52,      0.00,     60.00,    203.00,    460.00,    679.00,    849.00,    165.00
1761030138.60,      0.00,     60.00,    205.00,    305.00,    585.00,    807.00,    162.00
1761030138.70,      0.00,     60.00,    203.00,    339.00,    388.00,    550.00,    170.00
1761030138.78,      0.00,     60.00,    209.00,    318.00,    652.00,    425.00,    172.00
1761030138.86,      0.00,     60.00,    209.00,    370.00,    351.00,    404.00,     28.00
1761030138.97,      0.00,     60.00,    215.00,    370.00,    433.00,    314.00,    180.00
1761030139.05,      0.00,     60.00,    224.00,    281.00,    348.00,    246.00,     71.00
1761030139.14,      0.00,     60.00,    221.00,    521.00,    517.00,   2000.00,    178.00
1761030139.24,      0.00,     60.00,    279.00,    398.00,    320.00,    971.00,    159.00
1761030139.34,      0.00,     60.00,    738.00,    748.00,   1617.00,   1309.00,    149.00
1761030139.44,      4.00,     60.00,   1284.00,    701.00,   1000.00,    153.00,    127.00
1761030139.53,     19.00,     60.00,    982.00,    563.00,    984.00,    348.00,    103.00
1761030139.62,      0.00,     60.00,    711.00,    177.00,    266.00,    880.00,     85.00
1761030139.72,     33.00,     60.00,   1055.00,    599.00,   1862.00,     82.00,     80.00
1761030139.83,    100.00,     60.00,   1311.00,   1881.00,    229.00,   2000.00,     32.00
1761030139.94,      0.00,     60.00,    922.00,    374.00,   1031.00,   1148.00,   2000.00
1761030140.03,      0.00,     60.00,    910.00,    347.00,    906.00,    842.00,     71.00
1761030140.13,      0.00,     60.00,   1366.00,    384.00,    749.00,    560.00,     44.00
1761030140.22,      0.00,     60.00,    930.00,    763.00,    470.00,    713.00,     40.00
1761030140.33,      0.00,     60.00,   1076.00,   1386.00,    906.00,   1738.00,     53.00
1761030140.43,      0.00,     60.00,   1330.00,   1373.00,    565.00,   1792.00,     68.00
1761030140.53,      0.00,     60.00,   1316.00,    728.00,    553.00,   1770.00,     62.00
1761030140.63,      0.00,     60.00,   1105.00,    615.00,   1009.00,   1089.00,     97.00
1761030140.73,      0.00,     60.00,   1290.00,    392.00,    904.00,   1288.00,    106.00
1761030140.82,      0.00,     60.00,   1149.00,    255.00,    646.00,    278.00,     77.00
1761030140.91,      0.00,     60.00,   1270.00,   1138.00,    462.00,    650.00,     95.00
1761030141.01,      0.00,     60.00,   1101.00,    286.00,    605.00,    396.00,     91.00
1761030141.10,      0.00,     60.00,   1259.00,    502.00,    516.00,    483.00,    486.00
1761030141.21,   -100.00,     60.00,    956.00,   1049.00,    441.00,   1353.00,   1312.00
1761030141.31,   -100.00,     60.00,   1063.00,    381.00,    955.00,   1275.00,   1316.00
1761030141.41,   -100.00,      0.00,   1201.00,    359.00,    885.00,   1055.00,    317.00
1761030141.51,   -100.00,     -3.00,    416.00,    667.00,    843.00,   1115.00,    162.00
1761030141.61,   -100.00,    -11.00,    819.00,    768.00,    844.00,   1037.00,   1256.00
1761030141.71,   -100.00,    -17.00,    766.00,    656.00,    642.00,    715.00,    402.00
1761030141.81,   -100.00,    -18.00,    754.00,    717.00,    781.00,   1115.00,    998.00
1761030141.91,   -100.00,    -24.00,    723.00,    241.00,    217.00,   1072.00,   1101.00
1761030142.01,   -100.00,    -24.00,    766.00,    635.00,    738.00,    903.00,   2000.00
1761030142.11,   -100.00,    -28.00,    692.00,    675.00,    698.00,    980.00,    587.00
1761030142.21,   -100.00,    -32.00,    685.00,    668.00,    413.00,    965.00,   1142.00
1761030142.30,      0.00,      0.00,    679.00,    663.00,    258.00,    947.00,    946.00
1761030142.40,      0.00,      0.00,    680.00,    554.00,    686.00,    962.00,    666.00
1761030142.50,      0.00,      0.00,    681.00,    653.00,    685.00,    718.00,   1150.00
1761030142.59,      0.00,      0.00,    681.00,    642.00,    682.00,    968.00,    266.00
1761030142.70,      0.00,      0.00,    677.00,    676.00,    686.00,    968.00,   1648.00
1761030142.79,      0.00,      0.00,    681.00,    678.00,    687.00,    695.00,    349.00
1761030142.89,      0.00,      0.00,    677.00,    673.00,    686.00,    816.00,    390.00
1761030142.99,      0.00,      0.00,    681.00,    575.00,    695.00,    968.00,    665.00
