Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761027209.97,      0.00,     60.00,    976.00,    521.00,    552.00,    522.00,    254.00
1761027210.04,   -100.00,     60.00,    980.00,    490.00,    482.00,    618.00,    846.00
1761027210.10,   -100.00,     60.00,    981.00,    458.00,    453.00,    465.00,    230.00
1761027210.17,   -100.00,     60.00,    985.00,    566.00,    784.00,    816.00,    802.00
1761027210.24,      0.00,     60.00,    988.00,    641.00,    415.00,    796.00,    582.00
1761027210.32,      0.00,     60.00,    923.00,    359.00,   1328.00,   1081.00,    742.00
1761027210.40,      0.00,     60.00,    934.00,    537.00,   2000.00,   1107.00,    738.00
1761027210.47,      0.00,    100.00,    852.00,    331.00,   1997.00,    687.00,    671.00
1761027210.56,      0.00,    100.00,    886.00,    772.00,   2000.00,   1752.00,    630.00
1761027210.63,      0.00,    100.00,    868.00,    539.00,   2000.00,    413.00,    591.00
1761027210.71,      0.00,    100.00,    848.00,    772.00,   1415.00,   1062.00,    557.00
1761027210.77,    -92.00,    100.00,    829.00,    580.00,    723.00,    740.00,    365.00
1761027210.85,   -100.00,    100.00,    811.00,    390.00,   1871.00,   1110.00,    655.00
1761027210.92,      0.00,    100.00,    785.00,    628.00,    404.00,    863.00,    219.00
1761027210.99,      0.00,     60.00,    792.00,    552.00,   1664.00,   1237.00,    260.00
1761027211.07,      0.00,     60.00,    755.00,    310.00,   1093.00,   1511.00,    705.00
1761027211.14,      0.00,     60.00,    779.00,    547.00,   1358.00,    166.00,    691.00
1761027211.22,      0.00,    100.00,    780.00,    451.00,   1523.00,    712.00,    675.00
1761027211.30,      0.00,    100.00,    555.00,   1289.00,   1985.00,   2000.00,    660.00
1761027211.39,      0.00,    100.00,    824.00,   2000.00,    631.00,   1738.00,    641.00
1761027211.46,      0.00,    100.00,    836.00,   1163.00,   1377.00,    448.00,    184.00
1761027211.53,      0.00,    100.00,    852.00,    388.00,   1306.00,    667.00,    621.00
1761027211.61,      0.00,    100.00,    868.00,    932.00,   2000.00,    637.00,    611.00
1761027211.68,      0.00,    100.00,    881.00,    279.00,    383.00,    726.00,    614.00
1761027211.74,      0.00,     60.00,    878.00,    448.00,    353.00,    663.00,    522.00
1761027211.81,   -100.00,     60.00,    874.00,    442.00,    571.00,    554.00,    539.00
1761027211.89,   -100.00,     60.00,    870.00,    923.00,   1639.00,   1568.00,    510.00
1761027211.95,   -100.00,    100.00,    862.00,    447.00,    360.00,    683.00,    230.00
1761027212.02,   -100.00,    100.00,    862.00,    444.00,   1378.00,    653.00,    296.00
1761027212.09,   -100.00,    100.00,    906.00,    395.00,    994.00,    808.00,    795.00
1761027212.17,      0.00,    100.00,    904.00,    732.00,   1135.00,   2000.00,    851.00
1761027212.25,      0.00,    100.00,    958.00,    944.00,   1028.00,   1319.00,    849.00
1761027212.33,     -8.00,     60.00,    892.00,    894.00,   1403.00,    804.00,    557.00
1761027212.40,   -100.00,     60.00,    858.00,    434.00,   1156.00,    723.00,    892.00
1761027212.47,   -100.00,     60.00,    812.00,    472.00,    582.00,    970.00,    197.00
1761027212.54,      0.00,     60.00,    780.00,    267.00,   1702.00,    782.00,    490.00
1761027212.62,      0.00,     60.00,    741.00,    535.00,   1969.00,    452.00,    391.00
1761027212.69,      0.00,     60.00,    718.00,    434.00,   2000.00,    874.00,    863.00
1761027212.77,   -100.00,     60.00,    717.00,    590.00,   2000.00,    826.00,    826.00
1761027212.85,      0.00,     60.00,    730.00,    678.00,   1369.00,    780.00,    787.00
1761027212.91,      0.00,     60.00,    743.00,    392.00,    447.00,    740.00,    751.00
1761027212.98,    100.00,     60.00,    754.00,    466.00,   1374.00,    689.00,     62.00
1761027213.05,      0.00,     60.00,    772.00,    608.00,   1612.00,    643.00,    662.00
1761027213.14,      0.00,     60.00,    798.00,    474.00,   1942.00,    630.00,   2000.00
1761027213.20,      0.00,     60.00,    817.00,    537.00,    563.00,   1013.00,    588.00
1761027213.28,      0.00,     60.00,    817.00,    502.00,   1645.00,   1492.00,    590.00
1761027213.35,      0.00,     60.00,    817.00,    393.00,   1322.00,    831.00,    585.00
1761027213.43,    -88.00,     60.00,    815.00,    675.00,   1273.00,   1379.00,    599.00
1761027213.51,      0.00,     60.00,    806.00,    979.00,   1140.00,    836.00,    623.00
1761027213.58,    -30.00,     60.00,    814.00,    384.00,   1428.00,   1061.00,    644.00
1761027213.65,    -30.00,     60.00,    391.00,    349.00,   2000.00,    949.00,    655.00
1761027213.73,      0.00,     60.00,    775.00,    821.00,   1277.00,    970.00,    666.00
1761027213.80,      0.00,     60.00,    408.00,    341.00,   1822.00,    508.00,    360.00
1761027213.87,      0.00,     60.00,    763.00,    652.00,   1268.00,    932.00,    671.00
1761027213.94,      0.00,     60.00,    762.00,    685.00,   1332.00,    601.00,    667.00
1761027214.01,      0.00,     60.00,    765.00,    680.00,   1396.00,    718.00,    667.00
1761027214.09,      0.00,     60.00,    772.00,    365.00,   1619.00,    705.00,    666.00
1761027214.16,      0.00,     60.00,    765.00,    680.00,   1487.00,    698.00,    646.00
1761027214.23,      0.00,     60.00,    763.00,    686.00,   1465.00,    704.00,    658.00
1761027214.31,      0.00,     60.00,    765.00,    596.00,   1778.00,    697.00,    655.00
1761027214.38,      0.00,     60.00,    764.00,    631.00,    685.00,    664.00,    644.00
1761027214.45,      0.00,     60.00,    762.00,    720.00,   1142.00,    705.00,    263.00
1761027214.51,      0.00,     60.00,    765.00,    727.00,   1062.00,    403.00,    330.00
1761027214.58,      0.00,     60.00,    768.00,    852.00,    985.00,    610.00,    628.00
1761027214.66,      0.00,     60.00,    775.00,    661.00,    872.00,   1217.00,    637.00
1761027214.72,      0.00,     60.00,    781.00,    407.00,    765.00,    482.00,    162.00
1761027214.79,      0.00,     60.00,    797.00,    988.00,    677.00,    531.00,    618.00
1761027214.85,      0.00,     60.00,    786.00,    662.00,    598.00,    430.00,    221.00
1761027214.92,      0.00,     60.00,    780.00,    585.00,    515.00,    677.00,    620.00
1761027214.99,      0.00,     60.00,    777.00,    552.00,   1371.00,    668.00,    620.00
1761027215.06,      0.00,     60.00,    775.00,    425.00,   1295.00,    348.00,    619.00
1761027215.13,      0.00,     60.00,    774.00,    349.00,   1879.00,    266.00,    585.00
1761027215.20,      0.00,     60.00,    773.00,    302.00,   1464.00,    173.00,    556.00
1761027215.27,      0.00,     60.00,    772.00,    679.00,   1344.00,    167.00,    620.00
1761027215.33,      0.00,     60.00,    774.00,    412.00,    918.00,    362.00,    146.00
1761027215.40,      0.00,     60.00,    241.00,    416.00,    840.00,   1006.00,    124.00
1761027215.46,      0.00,     60.00,    247.00,   1075.00,    761.00,    929.00,    134.00
1761027215.52,      0.00,     60.00,    244.00,    421.00,    672.00,    870.00,    142.00
1761027215.58,      0.00,     60.00,    259.00,    344.00,    590.00,    807.00,    133.00
1761027215.65,      0.00,     60.00,    236.00,    547.00,   2000.00,    747.00,    121.00
1761027215.72,      0.00,     60.00,    233.00,    444.00,   2000.00,    385.00,    122.00
1761027215.78,      0.00,     60.00,    230.00,    388.00,    920.00,    686.00,    148.00
1761027215.84,      0.00,     60.00,    227.00,    325.00,    383.00,   1276.00,     98.00
1761027215.92,      0.00,     60.00,    224.00,    291.00,   2000.00,   1117.00,    143.00
1761027215.98,      0.00,     60.00,    221.00,    416.00,    358.00,   1379.00,    149.00
1761027216.04,      0.00,     60.00,    454.00,    174.00,    612.00,   1041.00,    650.00
1761027216.12,      0.00,     60.00,    751.00,    538.00,   1402.00,    809.00,    656.00
1761027216.19,      0.00,     60.00,    730.00,    729.00,    386.00,   1521.00,    314.00
1761027216.26,      0.00,     60.00,    723.00,    751.00,   1316.00,    929.00,    665.00
1761027216.34,      0.00,     60.00,    715.00,    728.00,   1047.00,   2000.00,    671.00
1761027216.41,      0.00,     60.00,    705.00,    732.00,   1164.00,    906.00,    677.00
1761027216.49,      0.00,     60.00,    696.00,    601.00,   1234.00,   1019.00,    682.00
1761027216.56,   -100.00,     60.00,    689.00,    652.00,   1202.00,    990.00,    686.00
1761027216.64,      0.00,     60.00,    676.00,    713.00,   1784.00,    966.00,    697.00
1761027216.70,      0.00,     60.00,    672.00,    639.00,    947.00,    557.00,    470.00
1761027216.78,      0.00,     60.00,    660.00,    708.00,   1277.00,    947.00,    702.00
1761027216.85,      0.00,     60.00,    665.00,    716.00,   1043.00,    944.00,    701.00
1761027216.92,      0.00,     60.00,    662.00,    714.00,   1355.00,    873.00,    696.00
1761027216.99,      0.00,     60.00,    663.00,     11.00,   2000.00,    722.00,    360.00
1761027217.07,   -100.00,     60.00,    663.00,    710.00,   1705.00,    724.00,    685.00
1761027217.13,   -100.00,     50.00,    659.00,     23.00,    351.00,    722.00,    736.00
1761027217.20,   -100.00,     50.00,    662.00,    685.00,   1109.00,    722.00,    691.00
1761027217.28,   -100.00,     50.00,    666.00,    643.00,   1601.00,   1889.00,    681.00
1761027217.36,   -100.00,     50.00,    632.00,    611.00,   2000.00,    700.00,    674.00
1761027217.43,      0.00,     50.00,    588.00,     53.00,    355.00,   1609.00,    444.00
1761027217.50,      0.00,     50.00,    578.00,    600.00,   1240.00,    646.00,    666.00
1761027217.57,      0.00,     50.00,    577.00,    643.00,   1550.00,    685.00,    480.00
1761027217.63,      0.00,     50.00,    598.00,    676.00,    540.00,    669.00,    367.00
1761027217.69,    -77.00,     50.00,    604.00,    644.00,    465.00,    465.00,    574.00
1761027217.76,   -100.00,     50.00,    615.00,    666.00,    379.00,    771.00,    536.00
1761027217.82,   -100.00,     50.00,    635.00,    643.00,    365.00,    602.00,    493.00
1761027217.89,   -100.00,     50.00,    617.00,    637.00,    736.00,    664.00,    610.00
1761027217.96,   -100.00,     50.00,    612.00,    693.00,   1040.00,    538.00,    620.00
1761027218.03,   -100.00,     50.00,    619.00,    716.00,    423.00,    846.00,    468.00
1761027218.10,   -100.00,     50.00,    636.00,    716.00,    912.00,   1098.00,    623.00
1761027218.17,   -100.00,     50.00,    679.00,    597.00,    868.00,    665.00,    257.00
1761027218.23,   -100.00,     50.00,    699.00,    715.00,    974.00,    489.00,    309.00
1761027218.30,   -100.00,     50.00,    718.00,    759.00,    871.00,    950.00,    581.00
1761027218.37,      0.00,     50.00,    758.00,    682.00,    895.00,    487.00,    353.00
1761027218.44,      0.00,     50.00,    731.00,    518.00,    838.00,    541.00,    613.00
1761027218.51,   -100.00,     50.00,    700.00,    722.00,    787.00,   1641.00,    640.00
1761027218.58,   -100.00,     50.00,    699.00,    584.00,    738.00,   1111.00,    580.00
1761027218.65,   -100.00,     50.00,    704.00,    659.00,    689.00,    835.00,    586.00
1761027218.72,      0.00,     50.00,    707.00,    573.00,    642.00,    621.00,    609.00
1761027218.79,      0.00,     50.00,    725.00,    559.00,    372.00,   1274.00,    304.00
1761027218.86,    -62.00,     50.00,    570.00,    164.00,   1965.00,    931.00,    599.00
1761027218.92,   -100.00,     50.00,    538.00,    186.00,    411.00,   1150.00,    197.00
1761027218.99,    -79.00,     50.00,    510.00,    497.00,   1156.00,    412.00,    598.00
1761027219.06,      0.00,     50.00,    485.00,    220.00,    346.00,   2000.00,    626.00
1761027219.13,      0.00,     50.00,    471.00,    478.00,   1020.00,    754.00,    570.00
1761027219.20,      0.00,     50.00,    459.00,    489.00,    977.00,    796.00,    351.00
1761027219.26,      0.00,     50.00,    455.00,    896.00,   1149.00,    652.00,    348.00
1761027219.34,      0.00,     50.00,    456.00,    830.00,   2000.00,    663.00,    610.00
1761027219.41,      0.00,     50.00,    466.00,    551.00,    797.00,    668.00,    556.00
1761027219.48,      0.00,     50.00,    456.00,    315.00,   1828.00,    656.00,    358.00
1761027219.55,      0.00,     60.00,    457.00,    386.00,   1493.00,    661.00,    617.00
1761027219.61,     19.00,     60.00,    468.00,    113.00,    355.00,    659.00,    621.00
1761027219.67,    100.00,     60.00,    459.00,     74.00,    411.00,    673.00,    622.00
1761027219.74,    100.00,     60.00,    457.00,    398.00,   1001.00,    656.00,    348.00
1761027219.82,    100.00,     60.00,    452.00,    477.00,   2000.00,   1183.00,    634.00
1761027219.90,    100.00,     60.00,    281.00,    461.00,   1563.00,    939.00,    660.00
1761027219.98,    100.00,     60.00,    414.00,   1108.00,   2000.00,   1375.00,    708.00
1761027220.05,    100.00,     60.00,    616.00,    414.00,    820.00,   1084.00,    770.00
1761027220.12,      0.00,     60.00,    968.00,    344.00,    748.00,    482.00,    355.00
1761027220.20,      0.00,     60.00,   2000.00,    462.00,   1425.00,    678.00,   1133.00
1761027220.30,    100.00,     60.00,   1088.00,   2000.00,   2000.00,    596.00,   2000.00
1761027220.37,    100.00,     60.00,    295.00,    344.00,   2000.00,    553.00,    398.00
1761027220.43,    100.00,     60.00,    210.00,   1054.00,    878.00,    351.00,    557.00
1761027220.50,    100.00,     60.00,    238.00,    393.00,   1564.00,    886.00,    422.00
1761027220.59,    100.00,     60.00,   1121.00,   1886.00,   1456.00,   1663.00,    515.00
1761027220.67,     73.00,     60.00,   1115.00,    341.00,    918.00,   1036.00,   2000.00
1761027220.75,      0.00,     60.00,   1255.00,    312.00,   1285.00,    450.00,    312.00
1761027220.84,      0.00,     60.00,   1227.00,    675.00,   1522.00,   1049.00,   2000.00
1761027220.92,      0.00,     60.00,   1127.00,    470.00,    803.00,    979.00,   2000.00
1761027221.00,     39.00,     60.00,   1151.00,    347.00,    945.00,    984.00,   2000.00
1761027221.07,    100.00,     60.00,    956.00,    358.00,   1079.00,    968.00,   1338.00
1761027221.15,      0.00,     60.00,   1094.00,    361.00,   1041.00,    924.00,   1328.00
1761027221.23,      0.00,     60.00,   1067.00,   1285.00,    966.00,    856.00,   1337.00
1761027221.31,      0.00,     60.00,    686.00,    751.00,    908.00,    808.00,   2000.00
1761027221.39,     12.00,     60.00,    717.00,    851.00,    975.00,    767.00,   2000.00
1761027221.46,      0.00,     60.00,    736.00,    351.00,    885.00,    721.00,   2000.00
1761027221.53,      0.00,     60.00,    799.00,   1020.00,    640.00,    675.00,    700.00
1761027221.60,      0.00,     60.00,    834.00,    414.00,   1084.00,    639.00,    654.00
1761027221.67,      0.00,     60.00,    863.00,    438.00,   1109.00,    608.00,    614.00
1761027221.74,      0.00,     60.00,    904.00,    796.00,    636.00,    560.00,    349.00
1761027221.80,      0.00,     60.00,    912.00,    351.00,    886.00,    545.00,    519.00
1761027221.87,      0.00,     60.00,    962.00,    428.00,    858.00,    519.00,    523.00
1761027221.94,   -100.00,     60.00,    993.00,    849.00,    509.00,    510.00,    493.00
1761027222.01,   -100.00,     60.00,   1019.00,    456.00,    695.00,    618.00,    491.00
1761027222.09,   -100.00,     60.00,    950.00,   1360.00,   1505.00,   1298.00,    219.00
1761027222.15,   -100.00,     60.00,    898.00,    334.00,    646.00,    896.00,    416.00
1761027222.22,   -100.00,     60.00,   1100.00,    615.00,   1209.00,    991.00,    456.00
1761027222.30,   -100.00,     60.00,   1188.00,    850.00,   1085.00,    974.00,    458.00
1761027222.38,   -100.00,     60.00,    919.00,    358.00,   1688.00,   1577.00,    470.00
1761027222.45,   -100.00,     60.00,   1088.00,    347.00,   1413.00,    999.00,    458.00
1761027222.52,   -100.00,     60.00,   1117.00,    360.00,   1418.00,    999.00,    452.00
1761027222.59,      0.00,     60.00,   1087.00,    331.00,    567.00,    753.00,    335.00
1761027222.66,      0.00,     60.00,   1134.00,    780.00,    481.00,   2000.00,    448.00
1761027222.74,   -100.00,     60.00,   1099.00,    398.00,    879.00,   1003.00,    430.00
1761027222.81,   -100.00,     60.00,   1132.00,    788.00,   1003.00,    822.00,    446.00
1761027222.88,   -100.00,     60.00,   1076.00,    346.00,   1030.00,   1000.00,    507.00
1761027222.95,   -100.00,     60.00,   1068.00,    448.00,    954.00,    355.00,    507.00
1761027223.03,   -100.00,     60.00,    918.00,    562.00,    890.00,   1261.00,   2000.00
1761027223.10,   -100.00,     60.00,   1089.00,    349.00,    833.00,    716.00,    411.00
1761027223.17,      0.00,     60.00,   1103.00,    688.00,    810.00,   1146.00,    550.00
1761027223.24,      0.00,     60.00,   1080.00,    347.00,    866.00,   1000.00,    556.00
1761027223.31,      0.00,     60.00,    726.00,    616.00,   1158.00,   1211.00,    563.00
