Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761031714.30,     -7.00,     49.00,   1053.00,    379.00,   1646.00,    765.00,    670.00
1761031714.37,    -11.00,     50.00,   1062.00,    614.00,    791.00,    769.00,    671.00
1761031714.44,    -11.00,     50.00,   1054.00,    607.00,    853.00,    743.00,    677.00
1761031714.51,     -6.00,     48.00,   1040.00,    361.00,   1000.00,    737.00,    671.00
1761031714.58,     -9.00,     45.00,    932.00,    400.00,   1315.00,    740.00,    386.00
1761031714.66,     -9.00,     45.00,   1028.00,   1101.00,    886.00,   1171.00,    103.00
1761031714.74,    -11.00,     39.00,    567.00,    625.00,   2000.00,   1083.00,    678.00
1761031714.81,     -6.00,     41.00,    555.00,    819.00,   1391.00,    997.00,    664.00
1761031714.89,      7.00,     41.00,    556.00,    944.00,   1491.00,    691.00,    653.00
1761031714.96,      5.00,     41.00,    551.00,    913.00,   1059.00,    678.00,    644.00
1761031715.03,      7.00,     44.00,    601.00,   1490.00,   2000.00,    372.00,    338.00
1761031715.10,     -9.00,     41.00,    581.00,    411.00,   1265.00,    667.00,    635.00
1761031715.17,     -2.00,     42.00,    618.00,    798.00,   1069.00,    675.00,    630.00
1761031715.24,     -1.00,     48.00,   1079.00,    370.00,   1042.00,    670.00,    625.00
1761031715.33,     -3.00,     46.00,   1081.00,   1028.00,   2000.00,    663.00,    381.00
1761031715.40,     -1.00,     45.00,   1084.00,    932.00,    611.00,    654.00,    619.00
1761031715.47,      0.00,     46.00,   1095.00,    893.00,    599.00,    624.00,    608.00
1761031715.54,      5.00,     47.00,   1086.00,    379.00,   1541.00,    542.00,    604.00
1761031715.62,     -2.00,     47.00,    966.00,    834.00,    973.00,    626.00,    590.00
1761031715.69,     -7.00,     42.00,    698.00,    347.00,   1081.00,    616.00,    580.00
1761031715.76,     -3.00,     46.00,    918.00,    347.00,   1100.00,    624.00,    574.00
1761031715.83,      0.00,     48.00,   1049.00,    344.00,   1096.00,    612.00,    563.00
1761031715.91,      2.00,     45.00,   1086.00,    384.00,   2422.00,    588.00,    553.00
1761031715.99,     -1.00,     43.00,    749.00,    850.00,    963.00,    537.00,    539.00
1761031716.06,      4.00,     43.00,    720.00,    895.00,   1603.00,    567.00,    529.00
1761031716.14,    -13.00,     46.00,    823.00,    611.00,   1444.00,    780.00,    514.00
1761031716.21,     -4.00,     40.00,    709.00,    601.00,   2000.00,    533.00,    496.00
1761031716.28,     -9.00,     42.00,    726.00,    604.00,    976.00,    503.00,    488.00
1761031716.35,      8.00,     42.00,    744.00,   1133.00,   1138.00,    482.00,    474.00
1761031716.43,      4.00,     42.00,    782.00,    569.00,   1877.00,    242.00,    312.00
1761031716.50,      2.00,     46.00,   1039.00,    336.00,   1043.00,    484.00,    436.00
1761031716.57,      8.00,     45.00,   1081.00,    344.00,   1428.00,    412.00,    423.00
1761031716.64,     14.00,     46.00,   1267.00,    365.00,   1016.00,    412.00,    406.00
1761031716.71,     11.00,     42.00,   1117.00,   1605.00,    606.00,    380.00,    371.00
1761031716.79,     23.00,     39.00,   1389.00,   1104.00,   1036.00,    369.00,    355.00
1761031716.86,      8.00,     44.00,   1082.00,    358.00,   1355.00,    359.00,    371.00
1761031716.93,      0.00,     45.00,   1062.00,    573.00,    646.00,    319.00,    335.00
1761031717.00,      6.00,     44.00,   1079.00,    389.00,   1380.00,    304.00,    293.00
1761031717.06,     -2.00,     43.00,    731.00,    347.00,    469.00,    470.00,    293.00
1761031717.14,     11.00,     45.00,    822.00,   1943.00,    596.00,    893.00,    350.00
1761031717.21,    -10.00,     46.00,   1124.00,    772.00,    409.00,    971.00,    307.00
1761031717.28,    -12.00,     45.00,    996.00,    436.00,    975.00,    797.00,    278.00
1761031717.36,     11.00,     45.00,    918.00,   2000.00,    437.00,    813.00,    288.00
1761031717.43,    -15.00,     45.00,    929.00,    751.00,    733.00,    754.00,    285.00
1761031717.50,     -9.00,     42.00,    836.00,    363.00,    970.00,    670.00,    299.00
1761031717.57,     -8.00,     45.00,    990.00,    426.00,    868.00,    619.00,    301.00
1761031717.63,     -3.00,     42.00,    796.00,    360.00,   1361.00,    576.00,    316.00
1761031717.71,      0.00,     47.00,   1010.00,    935.00,   1533.00,    588.00,    325.00
1761031717.77,     -3.00,     46.00,    977.00,    358.00,    557.00,    563.00,    343.00
1761031717.84,     -1.00,     47.00,    988.00,    358.00,    553.00,    436.00,    335.00
1761031717.90,     -4.00,     43.00,    854.00,    363.00,    657.00,    396.00,    174.00
1761031717.97,    -13.00,     42.00,    833.00,    365.00,    554.00,    917.00,    351.00
1761031718.04,      6.00,    100.00,    995.00,   1464.00,    766.00,    553.00,    362.00
1761031718.10,     -1.00,    100.00,   1024.00,    316.00,    553.00,    520.00,    266.00
1761031718.17,    -16.00,    100.00,    827.00,    347.00,    483.00,   1065.00,    383.00
1761031718.24,    -13.00,    100.00,    666.00,    395.00,    844.00,    614.00,    388.00
1761031718.32,    -42.00,    100.00,    987.00,    363.00,   1182.00,   2000.00,   1539.00
1761031718.41,    -43.00,    100.00,   1028.00,   1074.00,    956.00,   2000.00,   2000.00
1761031718.48,     -4.00,    100.00,   1055.00,    478.00,    973.00,    622.00,    563.00
1761031718.56,    -32.00,    100.00,    995.00,    358.00,    895.00,   1247.00,   2000.00
1761031718.63,     -8.00,    100.00,    861.00,    766.00,    289.00,    636.00,    319.00
1761031718.70,    -11.00,    100.00,    659.00,    688.00,    631.00,    577.00,    611.00
1761031718.76,     -6.00,    100.00,   1029.00,    470.00,    553.00,    529.00,    294.00
1761031718.84,     19.00,     48.00,   1477.00,    329.00,    483.00,    937.00,    969.00
1761031718.91,    -31.00,     39.00,    559.00,    462.00,    414.00,   2000.00,    476.00
1761031718.99,    -19.00,     39.00,    436.00,    393.00,   1447.00,   1039.00,   1131.00
1761031719.07,      0.00,     44.00,    503.00,    344.00,   1316.00,    781.00,   2000.00
1761031719.13,     -8.00,    100.00,    354.00,    283.00,    779.00,    918.00,    393.00
1761031719.20,    -18.00,    100.00,    432.00,    221.00,    793.00,    914.00,   1304.00
1761031719.27,      0.00,    100.00,    363.00,    211.00,    582.00,    837.00,    197.00
1761031719.33,     -9.00,    100.00,    149.00,    164.00,    372.00,   1231.00,    493.00
1761031719.39,     -5.00,    100.00,    100.00,     89.00,    548.00,   1459.00,    227.00
1761031719.46,      7.00,    100.00,     71.00,     52.00,    762.00,    895.00,    911.00
1761031719.53,    -19.00,    100.00,     50.00,     20.00,    676.00,   1990.00,    666.00
1761031719.71,    -28.00,    100.00,     41.00,     47.00,    432.00,   2000.00,   1503.00
